,DateLastVerified,ID,NumberOfPoints,DateLastStatusUpdate,DataQualityLevel,DateCreated,Address_ID,Address_Title,Address_Line1,Address_Town,Postcode,LAT,LON,UsageCost,MetadataValues,DateLastConfirmed,Address_Type
2656,2016-06-04T02:43:00Z,53782,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54128,Breehoven 15,Breehoven 15,Ede,6721,51.99293,5.67432,0.00 jaarabonnement,,,Straat
2657,2016-06-04T02:43:00Z,53781,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54127,Handelsweg 2,Handelsweg 2,Lopik,3411,51.98283,4.97004,0.00 jaarabonnement,,,Straat
2658,2016-06-04T02:43:00Z,53780,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54126,Laan van Avant-Garde 200,Laan van Avant-Garde 200,Rotterdam,3059,51.9828,4.59007,0.00 jaarabonnement,,,Straat
2659,2016-06-04T02:43:00Z,53779,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54125,Columbusstraat 1,Columbusstraat 1,Rotterdam,3151,51.98147,4.13255,0.00 jaarabonnement,,,Straat
2660,2016-06-04T02:43:00Z,53777,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54123,Duke Ellingtonstraat 58,Duke Ellingtonstraat 58,Rotterdam,3069,51.96726,4.57183,0.00 jaarabonnement,,,Straat
2661,2016-06-04T02:43:00Z,53775,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54121,A12,A12,Duiven,6921,51.9629,6.01775,0.00 jaarabonnement,,,Straat
2662,2016-06-04T02:43:00Z,53774,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54120,Ribeslaan 43,Ribeslaan 43,Rotterdam,3053,51.96045,4.4734,0.00 jaarabonnement,,,Straat
2663,2016-06-04T02:43:00Z,53772,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54118,Djeddalaan 132,Djeddalaan 132,Rotterdam,3067,51.94973,4.5641,0.00 jaarabonnement,,,Straat
2664,2016-06-04T02:43:00Z,53771,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54117,Asserlaan 1,Asserlaan 1,Krimpenerwaard,2871,51.9475,4.83785,0.00 jaarabonnement,,,Straat
2665,2016-06-04T02:43:00Z,53770,1,2016-06-04T02:43:00Z,3.0,2015-09-20T11:50:00Z,54116,Groene Singel 10,Groene Singel 10,Krimpenerwaard,2871,51.94618,4.84637,0.00 jaarabonnement,,,Straat
2666,2016-06-04T02:42:00Z,53766,2,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54112,Industrieweg 15,Industrieweg 15,Culemborg,4104,51.942548,5.219605,0.00 afhankelijk van pas,,,Straat
2667,2016-06-04T02:42:00Z,53764,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54110,Spilbergen 3,Spilbergen 3,Buren,4032,51.9319305,5.4599168,0.00 jaarabonnement,,,Straat
2668,2016-06-04T02:42:00Z,53762,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54108,Giga,Giga,Zevenaar,6902,51.92445,6.11307,0.00 jaarabonnement,,,Straat
2669,2016-06-04T02:42:00Z,53760,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54106,Hogenbanweg 67D,Hogenbanweg 67D,Schiedam,3112,51.91767,4.4159,0.00 jaarabonnement,,,Straat
2670,2016-06-04T02:42:00Z,53759,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54105,Maaskade 21A,Maaskade 21A,Rotterdam,3071,51.9161,4.49916,0.00 jaarabonnement,,,Straat
2671,2016-06-04T02:42:00Z,53754,2,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54100,Hoogkellenseweg,Hoogkellenseweg,Tiel,4004,51.90361,5.441553,0.00 afhankelijk van pas,,,Straat
2672,2016-06-04T02:42:00Z,53753,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54099,Zuidzijde 131,Zuidzijde 131,Molenwaard,2977,51.9020297,4.8981415,0.00 jaarabonnement,,,Straat
2673,2016-06-04T02:42:00Z,53752,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54098,Heijplaatweg 4,Heijplaatweg 4,Rotterdam,3089,51.898895,4.4319309,0.00 jaarabonnement,,,Straat
2674,2016-06-04T02:42:00Z,53751,1,2016-06-04T02:42:00Z,3.0,2015-09-20T11:50:00Z,54097,Leliestraat 10,Leliestraat 10,Molenwaard,2959,51.89837869,4.7479912,0.00 jaarabonnement,,,Straat
2675,2016-06-04T02:41:00Z,53750,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54096,Nijmegenstraat 27,Nijmegenstraat 27,Rotterdam,3087,51.88951,4.45226,0.00 jaarabonnement,,,Straat
2676,2016-06-04T02:41:00Z,53749,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54095,Theemsweg 34,Theemsweg 34,Rotterdam,3197,51.88628,4.23788,0.00 jaarabonnement,,,Straat
2677,2016-06-04T02:41:00Z,53748,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54094,Touwslagerstraat 15,Touwslagerstraat 15,Ridderkerk,2984,51.8790194,4.61514590000002,0.00 jaarabonnement,,,Straat
2678,2016-06-04T02:41:00Z,53747,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54093,Zwolseweg 15,Zwolseweg 15,Barendrecht,2994,51.86061,4.5104,0.00 jaarabonnement,,,Straat
2679,2016-06-04T02:41:00Z,53746,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54092,Beukenwede 134,Beukenwede 134,Barendrecht,2993,51.85293,4.49829,0.00 jaarabonnement,,,Straat
2680,2016-06-04T02:41:00Z,53745,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54091,Torenmolen 135,Torenmolen 135,Barendrecht,2992,51.84895,4.52931,0.00 jaarabonnement,,,Straat
2681,2016-06-04T02:41:00Z,53744,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54090,Kattestaart 20,Kattestaart 20,Papendrecht,3355,51.8321963,4.7049271,0.00 jaarabonnement,,,Straat
2682,2016-06-04T02:41:00Z,53743,1,2016-06-04T02:41:00Z,3.0,2015-09-20T11:50:00Z,54089,Hopklaver 3,Hopklaver 3,Hendrik-Ido-Ambacht,3344,51.8276192,4.64534479,0.00 jaarabonnement,,,Straat
2683,2016-06-04T02:40:00Z,53740,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54086,Westerweg,Westerweg,Goeree-Overflakkee,3253,51.8243781,3.91432003,0.00 jaarabonnement,,,Straat
2684,2016-06-04T02:40:00Z,53739,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54085,Varkensmarkt 9,Varkensmarkt 9,Goeree-Overflakkee,3252,51.81936,3.97735779,0.00 jaarabonnement,,,Straat
2685,2016-06-04T02:40:00Z,53738,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54084,Jongkoenstraat 1,Jongkoenstraat 1,Goeree-Overflakkee,3252,51.8192398,3.98340299,0.00 jaarabonnement,,,Straat
2686,2016-06-04T02:40:00Z,53737,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54083,Kommerstraat 10,Kommerstraat 10,Zaltbommel,5301,51.81220631,5.24500994,0.00 jaarabonnement,,,Straat
2687,2016-06-04T02:40:00Z,53736,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54082,Blaaksedijk 205,Blaaksedijk 205,Binnenmaas,3271,51.81054,4.52216,0.00 jaarabonnement,,,Straat
2688,2016-06-04T02:40:00Z,53735,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54081,Schoolstraat 8,Schoolstraat 8,Goeree-Overflakkee,3251,51.805928,4.02582895,0.00 jaarabonnement,,,Straat
2689,2016-06-04T02:40:00Z,53734,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54080,Tuinstraat 4,Tuinstraat 4,Goeree-Overflakkee,3251,51.80402414,4.02538614,0.00 jaarabonnement,,,Straat
2690,2016-06-04T02:40:00Z,53733,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54079,Brink 27,Brink 27,Wijchen,6603,51.7949064,5.7413481,0.00 jaarabonnement,,,Straat
2691,2016-06-04T02:40:00Z,53732,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54078,Dubbelsteynlaan West 94,Dubbelsteynlaan West 94,Dordrecht,3319,51.794197,4.70399,0.00 jaarabonnement,,,Straat
2692,2016-06-04T02:40:00Z,53731,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54077,Lekstraat 26,Lekstraat 26,Oss,5347,51.785856,5.550372,0.00 afhankelijk van pas,,,Straat
2693,2016-06-04T02:40:00Z,53729,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54075,Maxwellstraat 27,Maxwellstraat 27,Dordrecht,3316,51.78185,4.63596,0.00 jaarabonnement,,,Straat
2694,2016-06-04T02:40:00Z,53728,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54074,het Veldje,het Veldje,Wijchen,6613,51.78114,5.71375,0.00 jaarabonnement,,,Straat
2695,2021-08-19T08:49:00Z,53727,2,2021-08-19T08:49:00Z,3.0,2015-09-20T11:50:00Z,54073,Kerkplein 10,Kerkplein 10,Heumen,6581,51.78076,5.851632,0.00 afhankelijk van pas,,,Straat
2696,2016-06-04T02:40:00Z,53726,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54072,Weegje 5,Weegje 5,Binnenmaas,3295,51.7773738,4.61622849,0.00 jaarabonnement,,,Straat
2697,2016-06-04T02:40:00Z,53725,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54071,Anna Bijnspad 13,Anna Bijnspad 13,Goeree-Overflakkee,3241,51.76224203,4.15645662,0.00 jaarabonnement,,,Straat
2698,2016-06-04T02:40:00Z,53724,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54070,J.W. Frisostraat 1,J.W. Frisostraat 1,Goeree-Overflakkee,3241,51.75743186,4.16852126,0.00 jaarabonnement,,,Straat
2699,2016-06-04T02:40:00Z,53723,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54069,Hondsgalgweg 5,Hondsgalgweg 5,Goeree-Overflakkee,3247,51.744781,4.09721844,0.00 jaarabonnement,,,Straat
2700,2016-06-04T02:40:00Z,53722,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54068,Leeuwerikstraat 26,Leeuwerikstraat 26,Strijen,3291,51.74167817,4.54813276,0.00 jaarabonnement,,,Straat
2701,2016-06-04T02:40:00Z,53721,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54067,Muldershofweg 1a,Muldershofweg 1a,Mook en Middelaar,6586,51.736742,5.919192,0.00 afhankelijk van pas,,,Straat
2702,2016-06-04T02:40:00Z,53719,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54065,Spaanse Matplein 13,Spaanse Matplein 13,'s-Hertogenbosch,5237,51.7341742,5.2851591,0.00 jaarabonnement,,,Straat
2703,2016-06-04T02:40:00Z,53718,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54064,Bollenveld 1,Bollenveld 1,'s-Hertogenbosch,5235,51.729354,5.305724,0.00 jaarabonnement,,,Straat
2704,2016-06-04T02:40:00Z,53717,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54063,Holterveste 47,Holterveste 47,'s-Hertogenbosch,5221,51.725875,5.2514,0.00 afhankelijk van pas,,,Straat
2705,2016-06-04T02:40:00Z,53716,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54062,Postekampke 20,Postekampke 20,'s-Hertogenbosch,5221,51.72176,5.265664,0.00 jaarabonnement,,,Straat
2706,2016-06-04T02:40:00Z,53715,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54061,Boven Oostdijk 3,Boven Oostdijk 3,Goeree-Overflakkee,3258,51.71724,4.28103718,0.00 jaarabonnement,,,Straat
2707,2016-06-04T02:40:00Z,53714,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54060,Korteweegje 14a,Korteweegje 14a,Goeree-Overflakkee,3244,51.7121823,4.1656251,0.00 jaarabonnement,,,Straat
2708,2016-06-04T02:40:00Z,53713,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54059,Saturnuslaan 18,Saturnuslaan 18,Goeree-Overflakkee,3255,51.6929103,4.20597735,0.00 jaarabonnement,,,Straat
2709,2016-06-04T02:40:00Z,53712,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54058,'s-Gravesandestraat 3,'s-Gravesandestraat 3,'s-Hertogenbosch,5223,51.692724,5.290488,0.00 jaarabonnement,,,Straat
2710,2016-06-04T02:40:00Z,53710,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54056,Van Veldekekade 1,Van Veldekekade 1,'s-Hertogenbosch,5216,51.68736,5.318945,0.00 jaarabonnement,,,Straat
2711,2016-06-04T02:40:00Z,53709,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54055,Kloosterstraat 8,Kloosterstraat 8,Goeree-Overflakkee,3256,51.685958,4.2819406,0.00 jaarabonnement,,,Straat
2712,2016-06-04T02:40:00Z,53708,2,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54054,Het Sterrenbeeld 23A,Het Sterrenbeeld 23A,'s-Hertogenbosch,5215,51.685582,5.35881,0.00 afhankelijk van pas,,,Straat
2713,2016-06-04T02:40:00Z,53707,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54053,Weesmolenstraat 11,Weesmolenstraat 11,Goeree-Overflakkee,3257,51.6846505,4.3467656,0.00 jaarabonnement,,,Straat
2714,2016-06-04T02:40:00Z,53706,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54052,Wielewaalweg 4,Wielewaalweg 4,Moerdijk,4791,51.67635,4.54738,0.00 jaarabonnement,,,Straat
2715,2016-06-04T02:40:00Z,53704,1,2016-06-04T02:40:00Z,3.0,2015-09-20T11:50:00Z,54050,Kampdijklaan 32,Kampdijklaan 32,Vught,5263,51.66961,5.28654,0.00 jaarabonnement,,,Straat
2716,2016-06-04T02:39:00Z,53703,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54049,Middenweg 6,Middenweg 6,Moerdijk,4782,51.66908,4.58476,0.00 jaarabonnement,,,Straat
2717,2016-06-04T02:39:00Z,53702,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54048,Monseigneur Völkerstraat 2,Monseigneur Völkerstraat 2,Loon op Zand,5171,51.660883,5.038123,0.00 jaarabonnement,,,Straat
2718,2016-06-04T02:39:00Z,53701,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54047,Hoefakker 18,Hoefakker 18,Oosterhout,4901,51.645999,4.866752,0.00 jaarabonnement,,,Straat
2719,2016-06-04T02:39:00Z,53698,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54044,Wilhelminalaan 61,Wilhelminalaan 61,Oosterhout,4905,51.64281,4.847299,0.00 jaarabonnement,,,Straat
2720,2016-06-04T02:39:00Z,53697,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54043,Coba Pulskensdreef 6,Coba Pulskensdreef 6,Oosterhout,4904,51.63736,4.84058,0.00 jaarabonnement,,,Straat
2721,2016-06-04T02:39:00Z,53696,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54042,Vloetweg 37A,Vloetweg 37A,Sint Anthonis,5841,51.60731,5.87291,0.00 jaarabonnement,,,Straat
2722,2016-06-04T02:39:00Z,53695,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54041,Frankenthalerstraat 20,Frankenthalerstraat 20,Breda,4816,51.600212,4.803937,0.00 afhankelijk van pas,,,Straat
2723,2016-06-04T02:39:00Z,53692,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54038,Europalaan 4,Europalaan 4,Gilze en Rijen,5121,51.57618,4.93713,0.00 jaarabonnement,,,Straat
2724,2016-06-04T02:39:00Z,53690,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54036,Venrayseweg 5,Venrayseweg 5,Boxmeer,5825,51.56959,5.94829,0.00 jaarabonnement,,,Straat
2725,2016-06-04T02:39:00Z,53689,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54035,Besterdplein 40,Besterdplein 40,Tilburg,5014,51.565017,5.091278,0.00 jaarabonnement,,,Straat
2726,2016-06-04T02:39:00Z,53688,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54034,Schelpweg 12,Schelpweg 12,Veere,4357,51.56121,3.49126,0.00 jaarabonnement,,,Straat
2727,2016-06-04T02:39:00Z,53684,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54030,Doctor Hub van Doorneweg 99,Doctor Hub van Doorneweg 99,Tilburg,5026,51.5425796508789,5.0521354675293,0.00 jaarabonnement,,,Straat
2728,2016-06-04T02:39:00Z,53681,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54027,Landjuweel 44,Landjuweel 44,Roosendaal,4707,51.52294,4.46491,0.00 jaarabonnement,,,Straat
2729,2016-06-04T02:39:00Z,53680,2,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54026,Beekse Bergen 1,Beekse Bergen 1,Hilvarenbeek,5081,51.52335065302,5.116203725338,0.00 onbekend,,,Straat
2730,2016-06-04T02:39:00Z,53677,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54023,Agrobaan 11,Agrobaan 11,Venray,5813,51.49621,5.89362,0.00 jaarabonnement,,,Straat
2731,2016-06-04T02:39:00Z,53676,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54022,Klein Vink,Klein Vink,Venlo,5944,51.4953,6.1829,0.00 jaarabonnement,,,Straat
2732,2016-06-04T02:39:00Z,53675,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54021,Hazeldonk 6405,Hazeldonk 6405,Breda,4836,51.49158,4.746,0.00 jaarabonnement,,,Straat
2733,2016-06-04T02:39:00Z,53673,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54019,Scottweg 39,Scottweg 39,Goes,4462,51.4868821,3.8823461,0.00 jaarabonnement,,,Straat
2734,2016-06-04T02:39:00Z,53672,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54018,Walkvat 58,Walkvat 58,Alphen-Chaam,5131,51.482928,4.962799,0.00 jaarabonnement,,,Straat
2735,2016-06-04T02:39:00Z,53670,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54016,Houtse Parallelweg 40,Houtse Parallelweg 40,Helmond,5706,51.472111,5.64897,0.00 jaarabonnement,,,Straat
2736,2016-06-04T02:39:00Z,53668,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54014,Jonker Florislaan 20,Jonker Florislaan 20,Nuenen c.a.,5673,51.471966,5.559655,0.00 jaarabonnement,,,Straat
2737,2016-06-04T02:39:00Z,53664,1,2016-06-04T02:39:00Z,3.0,2015-09-20T11:50:00Z,54010,Lisdodde 6,Lisdodde 6,Geldrop-Mierlo,5731,51.43927,5.62418,0.00 jaarabonnement,,,Straat
2738,2016-06-04T02:38:00Z,53662,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,54008,Heuvelsestraat 16,Heuvelsestraat 16,Horst aan de Maas,5976,51.41802,6.0034,0.00 jaarabonnement,,,Straat
2739,2016-06-04T02:38:00Z,53660,2,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,54006,Koninginnestraat 65,Koninginnestraat 65,Geldrop-Mierlo,5663,51.414512,5.546012,0.00 jaarabonnement,,,Straat
2740,2016-06-04T02:38:00Z,53656,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,54002,Cavelot,Cavelot,Sluis,4506,51.37529,3.39152,0.00 jaarabonnement,,,Straat
2741,2016-06-04T02:38:00Z,53655,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,54001,Sterkselseweg 71,Sterkselseweg 71,Heeze-Leende,5591,51.36356,5.5934,0.00 jaarabonnement,,,Straat
2742,2016-06-04T02:38:00Z,53649,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,53995,Trancheeweg 7,Trancheeweg 7,Weert,6002,51.25119,5.64942,0.00 jaarabonnement,,,Straat
2743,2016-06-04T02:38:00Z,53640,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,53986,Staakijzerstraat 9,Staakijzerstraat 9,Stein,6129,50.99296,5.7729,0.00 jaarabonnement,,,Straat
2744,2016-06-04T02:38:00Z,53639,1,2016-06-04T02:38:00Z,3.0,2015-09-20T11:50:00Z,53985,Eggerweg,Eggerweg,Sittard-Geleen,6135,50.9913712,5.8428357,0.00 jaarabonnement,,,Straat
2745,2015-08-22T09:55:00Z,52171,1,2015-08-22T09:55:00Z,1.0,2015-08-22T09:45:00Z,52517,Utrechtseweg 12 entrance Zonnehof,Utrechtseweg 12,Amersfoort,3811,52.1523612694743,5.38309851289749,,,,Straat
2746,2015-08-14T21:34:00Z,52019,1,2015-08-14T21:34:00Z,1.0,2015-08-14T21:30:00Z,52365,Stadsring 109 Entry Arnhemseweg,Stadsring 109,Amersfoort,3811,52.15240860000001,5.385924100000011,,,,Straat
2747,2015-08-09T21:40:00Z,51659,1,2015-08-09T21:40:00Z,1.0,2015-08-09T21:36:00Z,52005,Leeuwenveldseweg 16,Leeuwenveldseweg 16,Weesp,1382,52.3140976,5.043078199999968,,,,Straat
2749,2015-08-03T20:45:00Z,51611,1,2015-08-03T20:45:00Z,1.0,2015-08-03T20:43:00Z,51957,Veluwezoom 32,Veluwezoom 32,Almere,1327,52.3553467,5.247758799999929,,,,Straat
2750,2015-08-03T20:33:00Z,51610,1,2015-08-03T20:33:00Z,1.0,2015-08-03T20:30:00Z,51956,Veluwezoom 5,Veluwezoom 5,Almere,1327,52.35770157752756,5.254271495523071,,,,Straat
2751,2015-08-03T20:18:00Z,51609,2,2015-08-03T20:18:00Z,1.0,2015-08-03T20:14:00Z,51955,Veluwezoom 4,Veluwezoom 4,Almere,1327,52.35685303086079,5.251245963754272,,,,Straat
2752,2015-08-03T20:07:00Z,51608,2,2015-08-03T20:07:00Z,1.0,2015-08-03T20:05:00Z,51954,Veluwezoom 35,Veluwezoom 35,Almere,1327,52.35620148444666,5.244241810311916,,,,Straat
2753,2015-08-03T19:46:00Z,51607,1,2015-08-03T19:46:00Z,1.0,2015-08-03T19:43:00Z,51953,Veluwezoom 42-50,Veluwezoom 42-50,Almere,1327,52.35656386296061,5.245892243516539,,,,Straat
2754,2015-09-09T18:01:00Z,51596,1,2015-09-09T18:01:00Z,1.0,2015-08-02T22:39:00Z,51942,van Houten Industriepark 1,van Houten Industriepark 1,Weesp,1381,52.30665684109635,5.0350853846557575,0.00,,,Straat
2755,2015-08-09T21:46:00Z,51595,1,2015-08-09T21:46:00Z,1.0,2015-08-02T22:25:00Z,51941,C. van Drosthagenstraat 19,C. van Drosthagenstraat 19,Weesp,1382,52.3087667,5.030538500000034,,,,Straat
2756,2015-08-05T21:16:00Z,51594,1,2015-08-05T21:16:00Z,1.0,2015-08-02T22:16:00Z,51940,Van Houten Industriepark,Van Houten Industriepark,Weesp,1381,52.3037651024158,5.0306917089843495,0.00,,,Straat
2757,2015-08-02T21:50:00Z,51593,1,2015-08-02T21:50:00Z,1.0,2015-08-02T21:45:00Z,51939,Van Houten Industriepark 25 Front,Van Houten Industriepark 25,Weesp,1381,52.3053026925383,5.03486686197129,0.00 jaarabonnement,,,Straat
2758,2015-08-02T21:54:00Z,51413,1,2015-08-02T21:54:00Z,1.0,2015-07-25T22:43:00Z,51759,Hogeweyselaan 101,Hogeweyselaan 101,Weesp,1382,52.3123782,5.027048700000023,0.00 jaarabonnement,,,Straat
2759,2016-06-04T02:56:00Z,51356,1,2016-06-04T02:56:00Z,3.0,2015-07-24T06:28:00Z,51702,Engelseplein 16,Engelseplein 16,Leeuwarden,8913,53.2012186,5.7809283,0.00 jaarabonnement,,,Straat
2760,2016-06-04T02:53:00Z,51352,1,2016-06-04T02:53:00Z,3.0,2015-07-24T06:28:00Z,51698,Louisahoeve 32,Louisahoeve 32,Haarlemmermeer,2131,52.32006,4.67688,0.00 jaarabonnement,,,Straat
2761,2016-06-04T02:51:00Z,51340,1,2016-06-04T02:51:00Z,3.0,2015-07-24T06:28:00Z,51686,Nieuwendijk 180,Nieuwendijk 180,Apeldoorn,7311,52.20975,5.96529,0.00 jaarabonnement,,,Straat
2762,2016-06-04T02:50:00Z,51333,1,2016-06-04T02:50:00Z,3.0,2015-07-24T06:28:00Z,51679,Ruisdaelstraat 89,Ruisdaelstraat 89,Alphen aan den Rijn,2406,52.1389658,4.6647047,0.00 jaarabonnement,,,Straat
2763,2016-06-04T02:50:00Z,51332,1,2016-06-04T02:50:00Z,3.0,2015-07-24T06:28:00Z,51678,Burgemeester Verheullaan 11,Burgemeester Verheullaan 11,Alphen aan den Rijn,2396,52.1330988,4.6031481,0.00 jaarabonnement,,,Straat
2764,2016-06-04T02:50:00Z,51331,1,2016-06-04T02:50:00Z,3.0,2015-07-24T06:28:00Z,51677,Hofzichtstraat 10,Hofzichtstraat 10,Alphen aan den Rijn,2406,52.1270243,4.6638755,0.00 jaarabonnement,,,Straat
2765,2016-06-04T02:50:00Z,51330,1,2016-06-04T02:50:00Z,3.0,2015-07-24T06:28:00Z,51676,Prins Hendrikstraat 81,Prins Hendrikstraat 81,Alphen aan den Rijn,2405,52.1227553,4.6624698,0.00 jaarabonnement,,,Straat
2766,2016-06-04T02:50:00Z,51329,1,2016-06-04T02:50:00Z,3.0,2015-07-24T06:28:00Z,51675,Zuiderkeerkring 337,Zuiderkeerkring 337,Alphen aan den Rijn,2408,52.1183,4.6539,0.00 jaarabonnement,,,Straat
2767,2016-06-04T02:45:00Z,51324,1,2016-06-04T02:45:00Z,3.0,2015-07-24T06:28:00Z,51670,Veilingweg 18,Veilingweg 18,Bunnik,3981,52.06297,5.21109,0.00 jaarabonnement,,,Straat
2768,2016-06-04T02:43:00Z,51322,1,2016-06-04T02:43:00Z,3.0,2015-07-24T06:28:00Z,51668,Olmstraat 62,Olmstraat 62,Arnhem,6823,52.004622,5.9448277,0.00 jaarabonnement,,,Straat
2769,2016-06-04T02:43:00Z,51321,1,2016-06-04T02:43:00Z,3.0,2015-07-24T06:28:00Z,51667,Bovenover 3,Bovenover 3,Arnhem,6812,51.984747,5.8878786,0.00 jaarabonnement,,,Straat
2770,2016-06-04T02:43:00Z,51320,1,2016-06-04T02:43:00Z,3.0,2015-07-24T06:28:00Z,51666,Breedveldsingel 95,Breedveldsingel 95,Rotterdam,3055,51.95477,4.50482,0.00 jaarabonnement,,,Straat
2771,2016-06-04T02:42:00Z,51318,1,2016-06-04T02:42:00Z,3.0,2015-07-24T06:28:00Z,51664,Voorhaven 82,Voorhaven 82,Rotterdam,3024,51.90693,4.44908,0.00 jaarabonnement,,,Straat
